fbref_id,tm_id,PlayerFBref,TmPos,UrlTmarkt
883f251e,69006,Lacina TraorÃ©,Centre-Forward,https://www.transfermarkt.com/lacina-traore/profil/spieler/69006
58027adc,140206,Ladislav KrejÄÃ­,Left Midfield,https://www.transfermarkt.com/ladislav-krejci/profil/spieler/140206
360d70f8,100722,Lago Junior,Left Winger,https://www.transfermarkt.com/lago-junior/profil/spieler/100722
8a6de8c7,545538,Lameck Banda,Left Winger,https://www.transfermarkt.com/lameck-banda/profil/spieler/545538
2145368f,391376,Lamine Fomba,Central Midfield,https://www.transfermarkt.com/lamine-fomba/profil/spieler/391376
ce84946a,413033,Lamine Ghezali,Right Winger,https://www.transfermarkt.com/lamine-ghezali/profil/spieler/413033
9d5dcc23,568701,Lamine Gueye,Right Winger,https://www.transfermarkt.com/lamine-gueye/profil/spieler/568701
a46472d0,57420,Lamine KonÃ©,Centre-Back,https://www.transfermarkt.com/lamine-kone/profil/spieler/57420
125cb9fe,93758,Lamine SanÃ©,Centre-Back,https://www.transfermarkt.com/lamine-sane/profil/spieler/93758
b5f63410,311489,Landry Dimata,Centre-Forward,https://www.transfermarkt.com/landry-dimata/profil/spieler/311489
cc9256ef,518644,Largie Ramazani,Left Winger,https://www.transfermarkt.com/largie-ramazani/profil/spieler/518644
0d690336,439465,Larra,Right Winger,https://www.transfermarkt.com/gaizka-larrazabal/profil/spieler/439465
c50281a0,30059,Lars Bender,Defensive Midfield,https://www.transfermarkt.com/lars-bender/profil/spieler/30059
95173427,345780,Lars Lukas Mai,Centre-Back,https://www.transfermarkt.com/lars-lukas-mai/profil/spieler/345780
7cd6badb,48298,Lars Stindl,Attacking Midfield,https://www.transfermarkt.com/lars-stindl/profil/spieler/48298
85a44ecc,386552,Lassana Coulibaly,Central Midfield,https://www.transfermarkt.com/lassana-coulibaly/profil/spieler/386552
79584585,23914,Lassana Diarra,Defensive Midfield,https://www.transfermarkt.com/lassana-diarra/profil/spieler/23914
00672803,522245,Lasse GÃ¼nther,Right Winger,https://www.transfermarkt.com/lasse-gunther/profil/spieler/522245
c3a8bcd8,34784,Lasse SchÃ¶ne,Defensive Midfield,https://www.transfermarkt.com/lasse-schone/profil/spieler/34784
c46607bf,79503,Lasse Sobiech,Centre-Back,https://www.transfermarkt.com/lasse-sobiech/profil/spieler/79503
ce9c203e,357967,Lasse SÃ¸rensen,Central Midfield,https://www.transfermarkt.com/lasse-sorensen/profil/spieler/357967
5e5249c8,569140,Lassine Sinayoko,Centre-Forward,https://www.transfermarkt.com/lassine-sinayoko/profil/spieler/569140
79d60e74,500164,Laurens Serpe,Centre-Back,https://www.transfermarkt.com/laurens-serpe/profil/spieler/500164
31626657,238626,Laurent Abergel,Defensive Midfield,https://www.transfermarkt.com/laurent-abergel/profil/spieler/238626
5113d9a7,22338,Laurent Ciman,Centre-Back,https://www.transfermarkt.com/laurent-ciman/profil/spieler/22338
aa5859cb,90583,Laurent Depoitre,Centre-Forward,https://www.transfermarkt.com/laurent-depoitre/profil/spieler/90583
0fbb73c2,163724,Laurent Jans,Right-Back,https://www.transfermarkt.com/laurent-jans/profil/spieler/163724
f5efb153,76277,Laurent Koscielny,Centre-Back,https://www.transfermarkt.com/laurent-koscielny/profil/spieler/76277
f7036e1c,406625,Lautaro MartÃ­nez,Centre-Forward,https://www.transfermarkt.com/lautaro-martinez/profil/spieler/406625
55db5c36,625202,Lautaro Valenti,Centre-Back,https://www.transfermarkt.com/lautaro-valenti/profil/spieler/625202
f934c5c9,561745,Lauti,Centre-Forward,https://www.transfermarkt.com/lautaro-de-leon/profil/spieler/561745
41e7ef1c,126710,Layvin Kurzawa,Left-Back,https://www.transfermarkt.com/layvin-kurzawa/profil/spieler/126710
723ba189,144303,Lazar MarkoviÄ,Right Winger,https://www.transfermarkt.com/lazar-markovic/profil/spieler/144303
217c93a1,528833,Lazar Samardzic,Attacking Midfield,https://www.transfermarkt.com/lazar-samardzic/profil/spieler/528833
5a7301ae,168157,Leander Dendoncker,Defensive Midfield,https://www.transfermarkt.com/leander-dendoncker/profil/spieler/168157
9dc69d38,126014,Leandro Bacuna,Central Midfield,https://www.transfermarkt.com/leandro-bacuna/profil/spieler/126014
00242b75,357233,Leandro Barreiro Martins,Central Midfield,https://www.transfermarkt.com/leandro-barreiro/profil/spieler/357233
69cbc8b6,102423,Leandro Cabrera,Centre-Back,https://www.transfermarkt.com/leandro-cabrera/profil/spieler/102423
019f4d0d,54929,Leandro CastÃ¡n,Centre-Back,https://www.transfermarkt.com/leandro-castan/profil/spieler/54929
dff153a4,166237,Leandro Paredes,Defensive Midfield,https://www.transfermarkt.com/leandro-paredes/profil/spieler/166237
4295f19c,539154,Leandro Sanca,Right Winger,https://www.transfermarkt.com/leandro-sanca/profil/spieler/539154
38ceb24a,144028,Leandro Trossard,Left Winger,https://www.transfermarkt.com/leandro-trossard/profil/spieler/144028
3eaf8817,427161,Lebo Mothiba,Centre-Forward,https://www.transfermarkt.com/lebo-mothiba/profil/spieler/427161
b6dac747,253316,Lebogang Phiri,Defensive Midfield,https://www.transfermarkt.com/lebogang-phiri/profil/spieler/253316
8011fcf6,139634,Ledian Memushaj,Central Midfield,https://www.transfermarkt.com/ledian-memushaj/profil/spieler/139634
45e95f21,532539,Lee Buchanan,Left-Back,https://www.transfermarkt.com/lee-buchanan/profil/spieler/532539
49b05a83,81801,Lee Chung-yong,Right Winger,https://www.transfermarkt.com/chung-yong-lee/profil/spieler/81801
96d0b6f0,269601,Lee Dongjun,Right Winger,https://www.transfermarkt.com/dong-jun-lee/profil/spieler/269601
34b0387f,314398,Lee Jae-sung,Attacking Midfield,https://www.transfermarkt.com/jae-sung-lee/profil/spieler/314398
8455ad90,557149,Lee Kang-in,Attacking Midfield,https://www.transfermarkt.com/kang-in-lee/profil/spieler/557149
af341b88,38094,Lee Peltier,Right-Back,https://www.transfermarkt.com/lee-peltier/profil/spieler/38094
0f22b650,280239,Lee Seung-woo,Left Winger,https://www.transfermarkt.com/seung-woo-lee/profil/spieler/280239
8574c61f,596446,Leif Davis,Left-Back,https://www.transfermarkt.com/leif-davis/profil/spieler/596446
b18095b6,13507,Leighton Baines,Left-Back,https://www.transfermarkt.com/leighton-baines/profil/spieler/13507
e893fc23,468929,Lemouya Goudiaby,Left-Back,https://www.transfermarkt.com/lemouya-goudiaby/profil/spieler/468929
75402e99,392710,Lennard Maloney,Centre-Back,https://www.transfermarkt.com/lennard-maloney/profil/spieler/392710
7ba1f1ef,309393,Lennart-Marten Czyborra,Left Midfield,https://www.transfermarkt.com/lennart-czyborra/profil/spieler/309393
d1828392,815359,Lenny Joseph,Centre-Forward,https://www.transfermarkt.com/lenny-joseph/profil/spieler/815359
5413ef36,620315,Lenny Lacroix,Centre-Back,https://www.transfermarkt.com/lenny-lacroix/profil/spieler/620315
6453830e,418660,Lenny Pintor,Centre-Forward,https://www.transfermarkt.com/lenny-pintor/profil/spieler/418660
6763f716,923831,Leny Yoro,Centre-Back,https://www.transfermarkt.com/leny-yoro/profil/spieler/923831
ff0ab48c,236400,Leo Dubois,Right-Back,https://www.transfermarkt.com/leo-dubois/profil/spieler/236400
d102b8a2,661208,Leo Fuhr Hjelde,Left-Back,https://www.transfermarkt.com/leo-fuhr-hjelde/profil/spieler/661208
f9dfb7ae,434110,Leo Greiml,Centre-Back,https://www.transfermarkt.com/leo-greiml/profil/spieler/434110
b35a7399,367284,Leo Skiri ÃstigÃ¥rd,Centre-Back,https://www.transfermarkt.com/leo-ostigard/profil/spieler/367284
92948398,171159,Leo Å tulac,Defensive Midfield,https://www.transfermarkt.com/leo-stulac/profil/spieler/171159
3a233281,387626,Leon Bailey,Left Winger,https://www.transfermarkt.com/leon-bailey/profil/spieler/387626
78e68b4d,56100,Leon Balogun,Centre-Back,https://www.transfermarkt.com/leon-balogun/profil/spieler/56100
b92dd711,40043,Leon Britton,Central Midfield,https://www.transfermarkt.com/leon-britton/profil/spieler/40043
91c975a0,36859,Leon Clarke,Centre-Forward,https://www.transfermarkt.com/leon-clarke/profil/spieler/36859
aeaf1bc1,483974,Leon Dajaku,Second Striker,https://www.transfermarkt.com/leon-dajaku/profil/spieler/483974
cc86b9a3,153084,Leon Goretzka,Central Midfield,https://www.transfermarkt.com/leon-goretzka/profil/spieler/153084
7c3ed041,575998,Leonardo Balerdi,Centre-Back,https://www.transfermarkt.com/leonardo-balerdi/profil/spieler/575998
dc62fbee,93844,Leonardo Bittencourt,Attacking Midfield,https://www.transfermarkt.com/leonardo-bittencourt/profil/spieler/93844
52ec54d0,39983,Leonardo Bonucci,Centre-Back,https://www.transfermarkt.com/leonardo-bonucci/profil/spieler/39983
07ea0ef2,84442,Leonardo Capezzi,Central Midfield,https://www.transfermarkt.com/leonardo-capezzi/profil/spieler/84442
114b510e,187530,Leonardo Koutris,Left-Back,https://www.transfermarkt.com/leonardo-koutris/profil/spieler/187530
311027cb,160344,Leonardo Mancuso,Centre-Forward,https://www.transfermarkt.com/leonardo-mancuso/profil/spieler/160344
d89b0ebb,240415,Leonardo Morosini,Attacking Midfield,https://www.transfermarkt.com/leonardo-morosini/profil/spieler/240415
d37b0350,64793,Leonardo Pavoletti,Centre-Forward,https://www.transfermarkt.com/leonardo-pavoletti/profil/spieler/64793
dd7febd8,340707,Leonardo Sernicola,Left-Back,https://www.transfermarkt.com/leonardo-sernicola/profil/spieler/340707
3626daea,118689,Leonardo Spinazzola,Left-Back,https://www.transfermarkt.com/leonardo-spinazzola/profil/spieler/118689
25c72b36,294894,Leonardo SuÃ¡rez,Right Winger,https://www.transfermarkt.com/leo-suarez/profil/spieler/294894
eed56f6c,54890,Leonardo Ulloa,Centre-Forward,https://www.transfermarkt.com/leonardo-ulloa/profil/spieler/54890
3cefa66a,63342,Leroy Fer,Defensive Midfield,https://www.transfermarkt.com/leroy-fer/profil/spieler/63342
2b114be3,192565,Leroy SanÃ©,Left Winger,https://www.transfermarkt.com/leroy-sane/profil/spieler/192565
54ab361e,56912,Levan Mchedlidze,Centre-Forward,https://www.transfermarkt.com/levan-mchedlidze/profil/spieler/56912
33340bd6,388820,Levent Mercan,Attacking Midfield,https://www.transfermarkt.com/levent-mercan/profil/spieler/388820
700783e7,614258,Levi Colwill,Centre-Back,https://www.transfermarkt.com/levi-colwill/profil/spieler/614258
199ff86e,537182,Levi Lumeka,Left Winger,https://www.transfermarkt.com/levi-lumeka/profil/spieler/537182
66385c46,168543,Levin ÃztunalÄ±,Central Midfield,https://www.transfermarkt.com/levin-oztunali/profil/spieler/168543
1b278bf5,198589,Lewis Baker,Central Midfield,https://www.transfermarkt.com/lewis-baker/profil/spieler/198589
cd4256d3,587003,Lewis Bate,Central Midfield,https://www.transfermarkt.com/lewis-bate/profil/spieler/587003
a2081c6b,,Lewis Brunt,,https://fbref.com/en/players/a2081c6b/Lewis-Brunt
2afc7272,249089,Lewis Cook,Central Midfield,https://www.transfermarkt.com/lewis-cook/profil/spieler/249089
e814e1cf,627248,Lewis Dobbin,Left Winger,https://www.transfermarkt.com/lewis-dobbin/profil/spieler/627248
282f75f3,148153,Lewis Dunk,Centre-Back,https://www.transfermarkt.com/lewis-dunk/profil/spieler/148153
ee64a822,428563,Lewis Ferguson,Central Midfield,https://www.transfermarkt.com/lewis-ferguson/profil/spieler/428563
410ab123,55508,Lewis Holtby,Central Midfield,https://www.transfermarkt.com/lewis-holtby/profil/spieler/55508
089667a5,560694,Lewis O'Brien,Central Midfield,https://www.transfermarkt.com/lewis-obrien/profil/spieler/560694
4fa62ae4,657863,Lewis Richardson,Attacking Midfield,https://www.transfermarkt.com/lewis-richardson/profil/spieler/657863
dc64b8b3,75067,Liam Cooper,Centre-Back,https://www.transfermarkt.com/liam-cooper/profil/spieler/75067
dd897ee7,610849,Liam Delap,Centre-Forward,https://www.transfermarkt.com/liam-delap/profil/spieler/610849
d7918b13,193867,Liam Henderson,Central Midfield,https://www.transfermarkt.com/liam-henderson/profil/spieler/193867
076bb352,614082,Liam McCarron,Left-Back,https://www.transfermarkt.com/liam-mccarron/profil/spieler/614082
8b0d6fe9,15166,Liam Rosenior,Right-Back,https://www.transfermarkt.com/liam-rosenior/profil/spieler/15166
dd86e8e4,469211,Liberato Cacace,Left-Back,https://www.transfermarkt.com/liberato-cacace/profil/spieler/469211
5b146df3,485960,Lilian Brassier,Centre-Back,https://www.transfermarkt.com/lilian-brassier/profil/spieler/485960
2f7fec15,472243,Lilian Egloff,Attacking Midfield,https://www.transfermarkt.com/lilian-egloff/profil/spieler/472243
5aca2a18,545576,Lilian Fournier,Right Midfield,https://www.transfermarkt.com/lilian-fournier/profil/spieler/545576
476ca810,62913,Lillo,Right-Back,https://www.transfermarkt.com/lillo-castellano/profil/spieler/62913
4e3a947f,378883,Lino Tempelmann,Central Midfield,https://www.transfermarkt.com/lino-tempelmann/profil/spieler/378883
e5d85da8,335103,Linton Maina,Right Winger,https://www.transfermarkt.com/linton-maina/profil/spieler/335103
ad2b068c,692734,Linus Gechter,Centre-Back,https://www.transfermarkt.com/linus-gechter/profil/spieler/692734
87ebd8c9,521919,Lion SemiÄ,Right-Back,https://www.transfermarkt.com/lion-semic/profil/spieler/521919
5b5724d2,11530,Lionel Carole,Left-Back,https://www.transfermarkt.com/lionel-carole/profil/spieler/11530
d70ce98e,28003,Lionel Messi,Right Winger,https://www.transfermarkt.com/lionel-messi/profil/spieler/28003
8320fe65,125019,Lisandro LÃ³pez,Centre-Back,https://www.transfermarkt.com/lisandro-lopez/profil/spieler/125019
01a49bd2,66736,Lisandro MagallÃ¡n,Centre-Back,https://www.transfermarkt.com/lisandro-magallan/profil/spieler/66736
bac46a10,480762,Lisandro MartÃ­nez,Centre-Back,https://www.transfermarkt.com/lisandro-martinez/profil/spieler/480762
874d7a32,46110,Ljubomir Fejsa,Defensive Midfield,https://www.transfermarkt.com/ljubomir-fejsa/profil/spieler/46110
f31def1e,480116,Lloyd Kelly,Centre-Back,https://www.transfermarkt.com/lloyd-kelly/profil/spieler/480116
a685f013,262391,Lluis LÃ³pez,Centre-Back,https://www.transfermarkt.com/lluis-lopez/profil/spieler/262391
c31ea173,705810,LluÃ­s Recasens,Centre-Back,https://www.transfermarkt.com/lluis-recasens/profil/spieler/705810
5f186f5c,8108,LluÃ­s Sastre,Central Midfield,https://www.transfermarkt.com/lluis-sastre/profil/spieler/8108
bfb2056e,484988,Logan Costa,Centre-Back,https://www.transfermarkt.com/logan-costa/profil/spieler/484988
dff0c299,830265,Lohann Doucet,Defensive Midfield,https://www.transfermarkt.com/lohann-doucet/profil/spieler/830265
4be0b467,126552,Lois Diony,Centre-Forward,https://www.transfermarkt.com/lois-diony/profil/spieler/126552
3aa4a3be,354741,Loren MorÃ³n,Centre-Forward,https://www.transfermarkt.com/loren-moron/profil/spieler/354741
65e4dede,226093,Lorenco Å imiÄ,Centre-Back,https://www.transfermarkt.com/lorenco-simic/profil/spieler/226093
b026bbf6,711969,Lorenz Assignon,Right-Back,https://www.transfermarkt.com/lorenz-assignon/profil/spieler/711969
68b78c2a,84921,Lorenzo Ariaudo,Centre-Back,https://www.transfermarkt.com/lorenzo-ariaudo/profil/spieler/84921
04df29a5,487843,Lorenzo Colombo,Centre-Forward,https://www.transfermarkt.com/lorenzo-colombo/profil/spieler/487843
f54dfca8,110928,Lorenzo Crisetig,Defensive Midfield,https://www.transfermarkt.com/lorenzo-crisetig/profil/spieler/110928
e74f0e59,33571,Lorenzo De Silvestri,Right-Back,https://www.transfermarkt.com/lorenzo-de-silvestri/profil/spieler/33571
081b6080,244061,Lorenzo Del Pinto,Central Midfield,https://www.transfermarkt.com/lorenzo-del-pinto/profil/spieler/244061
12851227,283060,Lorenzo Dickmann,Right Midfield,https://www.transfermarkt.com/lorenzo-dickmann/profil/spieler/283060
2f557579,133964,Lorenzo Insigne,Left Winger,https://www.transfermarkt.com/lorenzo-insigne/profil/spieler/133964
4a5a45c7,286297,Lorenzo Pellegrini,Attacking Midfield,https://www.transfermarkt.com/lorenzo-pellegrini/profil/spieler/286297
caec77da,487834,Lorenzo Pirola,Centre-Back,https://www.transfermarkt.com/lorenzo-pirola/profil/spieler/487834
8cc29864,111347,Lorenzo Tonelli,Centre-Back,https://www.transfermarkt.com/lorenzo-tonelli/profil/spieler/111347
983ff2c7,240219,Lorenzo Venuti,Right-Back,https://www.transfermarkt.com/lorenzo-venuti/profil/spieler/240219
f5b6fb78,119085,Loris Benito,Left-Back,https://www.transfermarkt.com/loris-benito/profil/spieler/119085
96726741,799936,Loris Mouyokolo,Centre-Back,https://www.transfermarkt.com/loris-mouyokolo/profil/spieler/799936
2384dbed,484991,Louis Carnot,Attacking Midfield,https://www.transfermarkt.com/louis-carnot/profil/spieler/484991
bec3d251,461790,Louis Mafouta,Centre-Forward,https://www.transfermarkt.com/louis-mafouta/profil/spieler/461790
b50ec54b,147485,Louis Schaub,Attacking Midfield,https://www.transfermarkt.com/louis-schaub/profil/spieler/147485
bcfc4473,339820,Loum Ndiaye,Left Winger,https://www.transfermarkt.com/amath-ndiaye/profil/spieler/339820
a3c8b4d3,607226,Loum Tchaouna,Right Winger,https://www.transfermarkt.com/loum-tchaouna/profil/spieler/607226
fc46aab1,387106,Lovro Majer,Attacking Midfield,https://www.transfermarkt.com/lovro-majer/profil/spieler/387106
114bbdee,730581,LoÃ¯c Bade,Centre-Back,https://www.transfermarkt.com/loic-bade/profil/spieler/730581
4e9957ff,371150,LoÃ¯c Bessile,Centre-Back,https://www.transfermarkt.com/loic-bessile/profil/spieler/371150
074d8166,81190,LoÃ¯c Damour,Central Midfield,https://www.transfermarkt.com/loic-damour/profil/spieler/81190
8f534f8e,463610,LoÃ¯c Mbe Soh,Centre-Back,https://www.transfermarkt.com/loic-mbe-soh/profil/spieler/463610
6b200d45,22390,LoÃ¯c Perrin,Centre-Back,https://www.transfermarkt.com/loic-perrin/profil/spieler/22390
bcb98316,170916,LoÃ¯c Puyo,Central Midfield,https://www.transfermarkt.com/loic-puyo/profil/spieler/170916
5c2da10f,45121,LoÃ¯c RÃ©my,Centre-Forward,https://www.transfermarkt.com/loic-remy/profil/spieler/45121
08082af0,164912,LoÃ¯ck Landre,Centre-Back,https://www.transfermarkt.com/loick-landre/profil/spieler/164912
8652a85c,368887,LoÃ¯s Openda,Centre-Forward,https://www.transfermarkt.com/lois-openda/profil/spieler/368887
28237d7e,601877,Luan Capanni,Centre-Forward,https://www.transfermarkt.com/luan-capanni/profil/spieler/601877
a5549ec1,347913,Luan Peres Petroni,Centre-Back,https://www.transfermarkt.com/luan-peres/profil/spieler/347913
e5cad51e,447730,Luc Ihorst,Centre-Forward,https://www.transfermarkt.com/luc-ihorst/profil/spieler/447730
97c9bce3,146743,Luca Antei,Centre-Back,https://www.transfermarkt.com/luca-antei/profil/spieler/146743
40f0ed6c,45565,Luca Antonelli,Left-Back,https://www.transfermarkt.com/luca-antonelli/profil/spieler/45565
226008f1,88680,Luca Caldirola,Centre-Back,https://www.transfermarkt.com/luca-caldirola/profil/spieler/88680
7d50454d,102745,Luca Ceppitelli,Centre-Back,https://www.transfermarkt.com/luca-ceppitelli/profil/spieler/102745
ae64d449,33218,Luca Cigarini,Defensive Midfield,https://www.transfermarkt.com/luca-cigarini/profil/spieler/33218
f778fe3f,725242,Luca D'Andrea,Right Winger,https://www.transfermarkt.com/luca-dandrea/profil/spieler/725242
ca8fa0c0,457236,Luca Falbo,Left-Back,https://www.transfermarkt.com/luca-falbo/profil/spieler/457236
