fbref_id,Player,Season_End_Year,pos_primary,age_y,std_Min_Playing,Squads,Comps,eligible,grp_prod,grp_progress,grp_chance,grp_stability,grp_defense,score_position,style,style_confidence,score_style,ability,fut_year,fut_ability,survived
bfdb33aa,Ismaila Sarr,2018,MF,19.0,1858.0,Rennes,Ligue 1,True,77.7,52.2,52.3,18.4,18.8,44.3,볼 운반형,0.67,46.4,45.3,2020.0,50.0,1
bfdb33aa,Ismaila Sarr,2019,MF,20.0,2788.0,Rennes,Ligue 1,True,79.1,62.2,79.3,17.5,22.4,53.2,볼 운반형,0.57,56.6,54.9,2022.0,42.6,1
bfdb33aa,Ismaila Sarr,2020,MF,21.0,2028.0,Watford,Premier League,True,81.2,54.1,72.8,16.3,17.2,48.8,볼 운반형,0.37,51.2,50.0,2022.0,42.6,1
c00097d2,Rober,2018,DF,22.0,1909.0,Levante,La Liga,True,40.4,16.7,13.1,54.4,41.4,36.8,스토퍼,0.9,41.6,39.2,2021.0,46.8,1
c00097d2,Rober,2019,DF,23.0,2854.0,Levante,La Liga,True,41.7,26.4,27.0,58.9,50.0,44.8,스토퍼,0.89,49.2,47.0,2022.0,51.6,1
c010b898,Federico Barba,2019,DF,24.0,2483.0,Chievo,Serie A,True,47.9,39.6,48.2,48.4,64.3,53.0,스토퍼,0.18,57.1,55.0,2021.0,39.2,1
c01c66d9,Bastos,2018,DF,26.0,1407.0,Lazio,Serie A,True,75.6,50.9,29.2,66.7,54.0,55.2,빌드업 수비수,0.61,55.3,55.2,,,0
c01c66d9,Bastos,2019,DF,27.0,1139.0,Lazio,Serie A,True,62.4,47.8,18.6,47.3,49.8,46.3,빌드업 수비수,0.46,45.8,46.0,,,0
c05dfb74,Iker Muniain,2019,MF,25.0,2383.0,Athletic Club,La Liga,True,68.6,65.4,64.9,42.7,14.2,53.6,볼 운반형,0.57,57.1,55.4,2022.0,63.8,1
c05dfb74,Iker Muniain,2020,MF,26.0,2382.0,Athletic Club,La Liga,True,59.9,53.3,58.7,42.7,9.9,46.7,볼 운반형,0.43,49.1,47.9,2022.0,63.8,1
c0617e2b,Dani Ceballos,2019,MF,21.0,1248.0,Real Madrid,La Liga,True,60.2,76.5,66.5,52.1,46.2,62.6,볼 운반형,0.29,66.2,64.4,2021.0,63.5,1
c0617e2b,Dani Ceballos,2020,MF,22.0,1692.0,Arsenal,Premier League,True,28.5,72.8,74.6,51.9,51.7,59.1,딥 플레이메이커,0.09,62.6,60.8,,,0
c067631c,Ryan Fredericks,2019,DF,25.0,1086.0,West Ham,Premier League,True,58.9,41.5,51.0,35.5,63.6,50.7,공격형 풀백,0.3,49.1,49.9,,,0
c067631c,Ryan Fredericks,2020,DF,26.0,2237.0,West Ham,Premier League,True,40.4,41.7,80.8,30.7,43.3,43.4,공격형 풀백,1.23,50.0,46.7,,,0
c0c7ff58,Fabián Ruiz Peña,2018,MF,21.0,2659.0,Betis,La Liga,True,51.7,75.6,64.9,51.0,65.8,63.5,수비형 파괴자,0.06,62.8,63.2,2021.0,66.9,1
c0c7ff58,Fabián Ruiz Peña,2019,MF,22.0,1992.0,Napoli,Serie A,True,76.9,88.1,95.1,58.1,50.8,76.2,공격형 MF,0.03,82.0,79.1,2022.0,65.9,1
c0c7ff58,Fabián Ruiz Peña,2020,MF,23.0,2684.0,Napoli,Serie A,True,60.7,78.5,82.9,59.2,47.9,68.3,공격형 MF,0.08,71.0,69.6,2022.0,65.9,1
c0cddebe,Blaise Matuidi,2018,MF,30.0,2382.0,Juventus / Paris S-G,Serie A / Ligue 1,True,43.4,47.9,21.1,52.6,49.4,43.0,수비형 파괴자,0.47,48.2,45.6,2020.0,39.1,1
c0cddebe,Blaise Matuidi,2019,MF,31.0,2418.0,Juventus,Serie A,True,39.5,44.9,34.4,54.6,50.1,44.7,수비형 파괴자,0.24,49.1,46.9,,,0
c0cddebe,Blaise Matuidi,2020,MF,32.0,2237.0,Juventus,Serie A,True,30.5,29.0,32.0,52.6,42.1,36.5,수비형 파괴자,0.27,41.7,39.1,,,0
c0e27d1a,David Luiz,2019,DF,31.0,3238.0,Chelsea,Premier League,True,74.6,71.8,50.3,66.0,58.9,63.2,빌드업 수비수,0.78,65.5,64.4,2021.0,57.2,1
c0e27d1a,David Luiz,2020,DF,32.0,2809.0,Arsenal,Premier League,True,64.5,46.6,35.7,53.8,42.3,46.5,빌드업 수비수,0.33,47.7,47.1,,,0
c14bc029,Saúl Ñíguez,2018,MF,22.0,3155.0,Atlético Madrid,La Liga,True,42.2,56.9,36.4,52.7,81.0,53.4,수비형 파괴자,1.44,66.1,59.8,2021.0,56.8,1
c14bc029,Saúl Ñíguez,2019,MF,23.0,2925.0,Atlético Madrid,La Liga,True,52.6,48.0,23.9,38.3,82.2,47.0,수비형 파괴자,0.9,61.7,54.4,2021.0,56.8,1
c14bc029,Saúl Ñíguez,2020,MF,24.0,3072.0,Atlético Madrid,La Liga,True,39.2,48.7,20.5,46.0,85.2,46.6,수비형 파괴자,1.85,64.4,55.5,,,0
c17bfb65,Joelinton,2019,FW,21.0,2130.0,Hoffenheim,Bundesliga,True,65.9,69.0,80.6,34.1,69.4,66.6,연결형 공격수,0.72,67.0,66.8,2022.0,51.2,1
c17bfb65,Joelinton,2020,FW,22.0,2683.0,Newcastle Utd,Premier League,True,18.7,48.2,27.3,32.3,78.0,33.6,연결형 공격수,0.11,32.6,33.1,2023.0,58.7,1
c18d22f5,Peter Pekarík,2018,DF,30.0,1375.0,Hertha BSC,Bundesliga,True,73.2,52.8,61.8,45.7,50.5,52.0,공격형 풀백,0.69,55.6,53.8,2021.0,47.7,1
c1b7847c,Konrad Laimer,2018,DF,20.0,1337.0,RB Leipzig,Bundesliga,True,46.2,69.7,71.1,36.2,47.7,51.5,공격형 풀백,1.22,58.3,54.9,2020.0,59.4,1
c1b7847c,Konrad Laimer,2019,MF,21.0,1874.0,RB Leipzig,Bundesliga,True,45.8,51.6,44.0,22.7,66.9,45.7,수비형 파괴자,0.59,51.3,48.5,2022.0,59.4,1
c1b7847c,Konrad Laimer,2020,MF,22.0,2115.0,RB Leipzig,Bundesliga,True,43.3,59.9,53.8,49.3,73.2,56.1,수비형 파괴자,1.25,62.8,59.4,2022.0,59.4,1
c1c2c925,Sandro,2018,MF,28.0,1153.0,Benevento,Serie A,True,31.0,20.5,11.9,71.6,78.7,39.3,수비형 파괴자,0.89,62.5,50.9,,,0
