fbref_id,Player,Season_End_Year,pos_primary,age_y,std_Min_Playing,Squads,Comps,eligible,grp_prod,grp_progress,grp_chance,grp_stability,grp_defense,score_position,style,style_confidence,score_style,ability
02b29014,Abdoulaye Doucouré,2018,MF,24.0,3324.0,Watford,Premier League,True,54.5,61.3,42.3,50.3,78.7,56.9,수비형 파괴자,0.9,66.0,61.4
02b29014,Abdoulaye Doucouré,2019,MF,25.0,3062.0,Watford,Premier League,True,72.4,56.9,51.5,44.8,68.4,57.4,수비형 파괴자,0.51,60.1,58.8
02b29014,Abdoulaye Doucouré,2020,MF,26.0,3156.0,Watford,Premier League,True,57.3,48.6,45.5,40.1,63.3,49.8,수비형 파괴자,0.1,54.1,52.0
02b29014,Abdoulaye Doucouré,2021,MF,27.0,2443.0,Everton,Premier League,True,45.3,33.4,33.6,53.3,72.5,45.0,수비형 파괴자,0.59,58.5,51.8
02b29014,Abdoulaye Doucouré,2022,MF,28.0,2537.0,Everton,Premier League,True,50.8,36.1,42.0,49.9,67.7,47.0,수비형 파괴자,0.65,56.4,51.7
02b29014,Abdoulaye Doucouré,2023,MF,29.0,140.0,Everton,Premier League,False,43.4,33.0,12.9,37.5,69.6,37.0,수비형 파괴자,1.72,52.0,44.5
02b2937c,Daniele Dessena,2018,MF,30.0,573.0,Cagliari,Serie A,False,15.8,22.7,21.5,40.7,61.8,30.9,수비형 파괴자,0.35,46.3,38.6
02b2937c,Daniele Dessena,2019,MF,31.0,352.0,Cagliari,Serie A,False,44.6,29.4,14.2,23.9,56.7,31.6,수비형 파괴자,0.06,41.7,36.7
02b2937c,Daniele Dessena,2020,MF,32.0,1869.0,Brescia,Serie A,True,34.9,32.6,14.9,48.4,42.5,34.1,딥 플레이메이커,0.0,33.7,33.9
02bcaf8e,Bilal Brahimi,2022,MF,21.0,716.0,Nice / Angers,Ligue 1,True,58.2,60.6,91.8,12.5,26.7,51.8,볼 운반형,0.7,56.0,53.9
02bcaf8e,Bilal Brahimi,2023,MF,22.0,281.0,Nice,Ligue 1,False,53.6,37.7,69.3,13.1,13.2,37.8,공격형 MF,0.59,48.3,43.0
02c15616,Marcos Llorente,2018,MF,22.0,546.0,Real Madrid,La Liga,False,19.6,47.1,17.7,71.0,53.1,42.8,딥 플레이메이커,0.1,45.2,44.0
02c15616,Marcos Llorente,2019,MF,23.0,540.0,Real Madrid,La Liga,False,22.5,34.1,17.8,72.5,51.8,39.4,수비형 파괴자,0.12,51.2,45.3
02c15616,Marcos Llorente,2020,MF,24.0,1368.0,Atlético Madrid,La Liga,True,63.3,42.6,47.7,34.1,54.6,46.8,볼 운반형,0.19,45.6,46.2
02c15616,Marcos Llorente,2021,MF,25.0,2956.0,Atlético Madrid,La Liga,True,76.0,52.9,67.0,43.4,57.5,58.0,공격형 MF,0.27,63.4,60.7
02c15616,Marcos Llorente,2022,MF,26.0,2447.0,Atlético Madrid,La Liga,True,24.1,47.5,37.6,46.5,62.1,44.0,수비형 파괴자,0.28,52.9,48.4
02c15616,Marcos Llorente,2023,DF,27.0,482.0,Atlético Madrid,La Liga,False,75.5,47.5,70.9,39.9,31.7,43.0,공격형 풀백,1.4,51.8,47.4
02caf6e0,Manuel Lazzari,2018,DF,23.0,3116.0,SPAL,Serie A,True,59.0,64.4,70.9,30.3,14.8,36.4,공격형 풀백,2.07,50.5,43.4
02caf6e0,Manuel Lazzari,2019,DF,24.0,2835.0,SPAL,Serie A,True,69.2,64.5,97.9,15.9,8.1,33.4,공격형 풀백,2.12,54.7,44.0
02caf6e0,Manuel Lazzari,2020,DF,25.0,2548.0,Lazio,Serie A,True,71.5,59.5,88.6,32.8,3.9,34.1,공격형 풀백,1.6,52.8,43.4
02caf6e0,Manuel Lazzari,2021,DF,26.0,2613.0,Lazio,Serie A,True,80.5,57.2,86.2,34.9,8.7,36.3,공격형 풀백,0.9,53.8,45.0
02caf6e0,Manuel Lazzari,2022,DF,27.0,1665.0,Lazio,Serie A,True,77.4,70.8,81.0,45.0,16.3,43.9,공격형 풀백,0.84,59.2,51.6
02caf6e0,Manuel Lazzari,2023,DF,28.0,898.0,Lazio,Serie A,True,42.0,29.2,50.4,49.1,28.4,36.6,공격형 풀백,1.1,38.6,37.6
02d2c436,Luis Hernández,2018,DF,28.0,3240.0,Málaga,La Liga,True,30.7,22.8,37.3,62.6,46.4,44.0,스토퍼,0.27,47.5,45.8
02d2c436,Luis Hernández,2022,DF,32.0,1366.0,Cádiz,La Liga,True,39.9,39.4,35.7,58.4,38.5,43.4,빌드업 수비수,1.26,44.6,44.0
02d2c436,Luis Hernández,2023,DF,33.0,990.0,Cádiz,La Liga,True,42.8,31.3,30.6,23.2,43.6,34.7,빌드업 수비수,0.16,31.8,33.2
02ef8778,Raúl de Tomás,2019,FW,23.0,2813.0,Rayo Vallecano,La Liga,True,60.0,36.3,18.6,48.9,29.7,42.8,박스 포처,0.58,47.3,45.0
02ef8778,Raúl de Tomás,2020,FW,24.0,1075.0,Espanyol,La Liga,True,41.7,45.5,26.2,38.6,41.0,39.0,연결형 공격수,0.38,36.5,37.8
02ef8778,Raúl de Tomás,2022,FW,26.0,2914.0,Espanyol,La Liga,True,53.8,53.1,33.8,53.5,47.0,49.0,박스 포처,0.43,50.0,49.5
02febfdc,Raffaele Maiello,2019,MF,27.0,2043.0,Frosinone,Serie A,True,16.1,41.1,33.8,54.1,74.3,43.5,딥 플레이메이커,0.57,46.2,44.8
03049c8c,Keidi Bare,2022,MF,23.0,1481.0,Espanyol,La Liga,True,28.0,43.4,17.4,66.4,61.9,43.3,수비형 파괴자,0.5,56.3,49.8
03049c8c,Keidi Bare,2023,MF,25.0,216.0,Espanyol,La Liga,False,35.2,45.2,34.0,31.5,66.4,41.9,수비형 파괴자,1.61,51.3,46.6
030ef8d6,Jofre,2022,MF,20.0,20.0,Espanyol,La Liga,False,47.3,60.1,100.0,21.4,54.3,57.5,딥 플레이메이커,2.57,58.9,58.2
0313a347,Ezri Konsa,2020,DF,21.0,2039.0,Aston Villa,Premier League,True,69.4,23.7,44.6,36.0,42.9,38.8,스토퍼,0.5,40.1,39.4
0313a347,Ezri Konsa,2021,DF,22.0,3196.0,Aston Villa,Premier League,True,60.1,13.2,10.8,68.5,55.5,46.0,스토퍼,1.93,53.8,49.9
0313a347,Ezri Konsa,2022,DF,23.0,2477.0,Aston Villa,Premier League,True,59.5,20.9,16.6,53.6,39.3,37.9,스토퍼,0.86,41.2,39.6
0313a347,Ezri Konsa,2023,DF,25.0,1081.0,Aston Villa,Premier League,True,56.5,31.8,37.3,42.7,56.1,46.0,스토퍼,0.25,50.0,48.0
032f894e,Renato Sanches,2018,MF,19.0,702.0,Swansea City,Premier League,True,25.5,64.1,25.5,31.7,33.8,39.6,볼 운반형,1.48,44.6,42.1
032f894e,Renato Sanches,2019,MF,20.0,577.0,Bayern Munich,Bundesliga,False,73.0,81.3,66.5,50.7,29.1,63.1,볼 운반형,0.21,67.7,65.4
032f894e,Renato Sanches,2020,MF,21.0,1489.0,Lille / Bayern Munich,Ligue 1 / Bundesliga,True,58.1,79.4,75.0,28.4,42.8,59.6,볼 운반형,0.45,65.1,62.4
032f894e,Renato Sanches,2021,MF,22.0,1270.0,Lille,Ligue 1,True,63.5,82.2,68.7,35.9,30.9,59.7,볼 운반형,0.07,65.5,62.6
032f894e,Renato Sanches,2022,MF,23.0,1651.0,Lille,Ligue 1,True,51.0,83.3,91.6,37.3,32.4,63.3,딥 플레이메이커,0.45,64.6,64.0
032f894e,Renato Sanches,2023,MF,25.0,267.0,Paris S-G,Ligue 1,False,66.7,71.4,32.7,54.4,29.9,53.3,공격형 MF,0.37,54.6,54.0
0356cf4f,Jonathan Walters,2018,FW,33.0,39.0,Burnley,Premier League,False,29.9,24.9,0.9,2.8,69.4,24.4,타겟맨,1.78,33.7,29.0
03622183,Odion Ighalo,2020,FW,30.0,101.0,Manchester Utd,Premier League,False,63.9,53.6,63.0,38.7,47.2,57.5,박스 포처,2.11,58.5,58.0
03622183,Odion Ighalo,2021,FW,31.0,10.0,Manchester Utd,Premier League,False,17.6,25.0,1.2,37.0,1.6,16.2,타겟맨,4.59,14.6,15.4
036bba5f,Rubén Alcaraz,2019,MF,27.0,2976.0,Valladolid,La Liga,True,40.8,39.8,18.2,51.9,72.4,42.9,수비형 파괴자,0.33,58.1,50.5
036bba5f,Rubén Alcaraz,2020,MF,28.0,1927.0,Valladolid,La Liga,True,43.6,43.7,26.4,52.1,86.7,48.3,수비형 파괴자,0.3,66.4,57.4
036bba5f,Rubén Alcaraz,2021,MF,29.0,2165.0,Valladolid,La Liga,True,29.1,34.8,15.4,56.5,74.5,40.4,수비형 파괴자,0.53,58.8,49.6
036bba5f,Rubén Alcaraz,2022,MF,30.0,1105.0,Cádiz,La Liga,True,51.3,62.7,44.1,49.7,75.0,56.5,수비형 파괴자,0.61,64.1,60.3
036bba5f,Rubén Alcaraz,2023,MF,31.0,431.0,Cádiz,La Liga,False,42.0,35.5,43.2,28.3,62.5,40.6,딥 플레이메이커,0.31,40.0,40.3
037130ca,Robert Tesche,2022,MF,34.0,349.0,Bochum,Bundesliga,False,12.5,28.0,4.0,59.9,61.0,32.2,수비형 파괴자,0.35,50.5,41.4
0375723e,Simone Verdi,2018,FW,25.0,2827.0,Bologna,Serie A,True,50.6,68.0,83.9,27.0,44.5,57.8,연결형 공격수,0.09,61.9,59.8
0375723e,Simone Verdi,2019,MF,26.0,704.0,Napoli,Serie A,True,89.0,70.9,77.5,28.2,25.9,59.6,공격형 MF,0.28,71.8,65.7
0375723e,Simone Verdi,2020,MF,27.0,2073.0,Torino,Serie A,True,73.0,61.7,84.4,22.4,16.1,53.2,공격형 MF,0.04,65.7,59.4
0375723e,Simone Verdi,2021,MF,28.0,1620.0,Torino,Serie A,True,79.0,54.7,86.5,20.0,18.4,52.3,딥 플레이메이커,0.9,49.8,51.0
0375723e,Simone Verdi,2022,MF,29.0,875.0,Salernitana / Torino,Serie A,True,80.2,68.8,83.7,15.0,18.5,55.2,공격형 MF,0.65,68.8,62.0
0375723e,Simone Verdi,2023,MF,30.0,346.0,Hellas Verona,Serie A,False,53.1,58.5,66.3,6.1,35.9,45.4,볼 운반형,0.2,49.4,47.4
037dbd30,Son,2021,DF,26.0,1106.0,Levante,La Liga,True,65.7,66.0,84.2,27.5,28.2,43.1,공격형 풀백,1.68,57.2,50.2
037dbd30,Son,2022,DF,27.0,1971.0,Levante,La Liga,True,65.6,60.1,79.0,29.7,19.5,38.5,공격형 풀백,0.8,52.7,45.6
037f2523,Jean-Philippe Krasso,2021,FW,23.0,223.0,Saint-Étienne,Ligue 1,False,19.3,44.6,64.3,9.5,60.9,36.6,연결형 공격수,1.24,40.7,38.7
037f2523,Jean-Philippe Krasso,2022,FW,24.0,453.0,Saint-Étienne,Ligue 1,False,43.0,55.0,39.1,12.7,67.4,44.0,돌파형 윙어,0.71,47.2,45.6
03bd0bf4,Naldo,2018,DF,34.0,3060.0,Schalke 04,Bundesliga,True,84.5,32.7,45.3,69.2,72.1,61.4,스토퍼,1.64,67.3,64.4
03bd0bf4,Naldo,2019,DF,35.0,931.0,Schalke 04 / Monaco,Bundesliga / Ligue 1,True,61.6,44.1,40.5,62.3,55.2,53.6,스토퍼,0.34,55.8,54.7
03dc5b1f,Nino,2021,FW,40.0,284.0,Elche,La Liga,False,23.6,46.4,11.1,67.8,8.4,28.6,연결형 공격수,2.37,29.6,29.1
03e48abb,Matty Daly,2019,MF,17.0,75.0,Huddersfield,Premier League,False,22.3,16.9,2.2,36.0,43.1,22.5,볼 운반형,1.81,20.0,21.2
03e91055,Jason Berthomier,2022,MF,31.0,1732.0,Clermont Foot,Ligue 1,True,56.7,65.6,82.0,44.4,23.2,56.9,딥 플레이메이커,0.63,57.6,57.2
03e91055,Jason Berthomier,2023,MF,32.0,23.0,Clermont Foot,Ligue 1,False,28.9,42.6,4.7,54.7,29.3,33.4,수비형 파괴자,0.13,36.4,34.9
03edb878,Daniel Jebbison,2021,FW,17.0,284.0,Sheffield Utd,Premier League,False,37.6,5.5,2.9,26.0,57.7,25.1,돌파형 윙어,0.32,19.1,22.1
03f946ed,Andrea Petagna,2018,FW,22.0,1618.0,Atalanta,Serie A,True,56.1,71.0,84.0,24.2,44.9,60.3,타겟맨,0.01,54.4,57.4
03f946ed,Andrea Petagna,2019,FW,23.0,3031.0,SPAL,Serie A,True,39.9,45.9,31.2,40.9,41.8,39.6,돌파형 윙어,0.12,40.1,39.8
03f946ed,Andrea Petagna,2020,FW,24.0,3032.0,SPAL,Serie A,True,32.6,60.2,44.9,34.6,34.5,41.0,박스 포처,0.04,37.6,39.3
03f946ed,Andrea Petagna,2021,FW,25.0,964.0,Napoli,Serie A,True,74.2,41.2,73.2,64.3,50.3,64.0,박스 포처,0.29,67.4,65.7
03f946ed,Andrea Petagna,2022,FW,26.0,586.0,Napoli,Serie A,False,56.9,45.3,43.9,29.5,42.3,47.8,연결형 공격수,0.82,45.2,46.5
03f946ed,Andrea Petagna,2023,FW,27.0,416.0,Monza,Serie A,False,25.2,22.1,19.5,37.6,52.9,27.5,연결형 공격수,1.27,25.8,26.6
0412b9cd,Felipe Vizeu,2019,FW,21.0,32.0,Udinese,Serie A,False,18.8,25.0,50.5,35.0,54.6,31.6,연결형 공격수,2.67,35.3,33.4
0420d84f,Séamus Coleman,2018,DF,28.0,1035.0,Everton,Premier League,True,72.6,63.8,72.0,13.5,44.1,44.6,공격형 풀백,1.4,55.2,49.9
0420d84f,Séamus Coleman,2019,DF,29.0,2558.0,Everton,Premier League,True,69.9,70.1,69.5,29.0,54.0,53.3,공격형 풀백,1.28,60.5,56.9
0420d84f,Séamus Coleman,2020,DF,30.0,1839.0,Everton,Premier League,True,59.1,70.4,59.9,24.9,59.1,52.9,공격형 풀백,1.49,57.6,55.2
0420d84f,Séamus Coleman,2021,DF,31.0,1613.0,Everton,Premier League,True,73.2,51.5,80.4,26.2,39.9,44.5,공격형 풀백,1.46,54.8,49.6
0420d84f,Séamus Coleman,2022,DF,32.0,2656.0,Everton,Premier League,True,41.6,55.4,62.7,28.8,53.1,47.9,공격형 풀백,1.07,51.4,49.6
0420d84f,Séamus Coleman,2023,DF,34.0,473.0,Everton,Premier League,False,49.1,37.6,39.8,20.1,42.7,36.1,공격형 풀백,0.32,37.7,36.9
042e8a49,Kingsley Coman,2018,MF,21.0,1153.0,Bayern Munich,Bundesliga,True,85.8,69.1,89.7,27.1,37.0,62.5,볼 운반형,0.48,65.4,64.0
042e8a49,Kingsley Coman,2019,MF,22.0,1378.0,Bayern Munich,Bundesliga,True,91.4,66.5,87.6,25.8,29.1,60.7,볼 운반형,0.51,63.4,62.0
042e8a49,Kingsley Coman,2020,MF,23.0,1505.0,Bayern Munich,Bundesliga,True,86.6,75.2,93.2,24.4,39.8,65.1,공격형 MF,0.0,77.2,71.2
042e8a49,Kingsley Coman,2021,MF,24.0,1752.0,Bayern Munich,Bundesliga,True,87.9,69.6,95.1,27.1,26.7,62.5,공격형 MF,0.16,76.4,69.4
042e8a49,Kingsley Coman,2022,MF,25.0,1359.0,Bayern Munich,Bundesliga,True,88.0,75.1,80.9,25.0,29.2,61.3,공격형 MF,0.69,73.4,67.4
042e8a49,Kingsley Coman,2023,MF,26.0,387.0,Bayern Munich,Bundesliga,False,84.0,68.2,98.1,33.4,40.2,65.4,볼 운반형,1.22,67.8,66.6
0442183b,Nathaniel Clyne,2018,DF,26.0,174.0,Liverpool,Premier League,False,65.7,58.9,60.0,36.4,38.1,45.4,공격형 풀백,0.83,52.3,48.8
0442183b,Nathaniel Clyne,2019,DF,27.0,1254.0,Bournemouth / Liverpool,Premier League,True,43.0,44.3,58.7,38.2,36.4,41.0,공격형 풀백,0.92,45.3,43.2
0442183b,Nathaniel Clyne,2021,DF,29.0,1145.0,Crystal Palace,Premier League,True,36.4,23.8,50.7,44.3,33.8,36.2,공격형 풀백,0.43,36.8,36.5
0442183b,Nathaniel Clyne,2022,DF,30.0,1351.0,Crystal Palace,Premier League,True,35.4,21.7,53.6,47.0,24.9,33.2,빌드업 수비수,0.07,33.8,33.5
0442183b,Nathaniel Clyne,2023,DF,31.0,413.0,Crystal Palace,Premier League,False,46.0,25.9,48.4,33.0,21.5,29.2,공격형 풀백,0.27,33.7,31.4
0489bb30,Eddie Salcedo,2018,MF,15.0,34.0,Genoa,Serie A,False,57.2,24.2,2.3,34.7,14.8,25.5,공격형 MF,5.09,28.1,26.8
0489bb30,Eddie Salcedo,2020,FW,17.0,680.0,Hellas Verona,Serie A,True,38.2,68.5,47.1,5.8,34.4,42.4,돌파형 윙어,0.21,49.0,45.7
0489bb30,Eddie Salcedo,2021,MF,18.0,755.0,Hellas Verona,Serie A,True,72.1,44.1,43.0,16.1,47.3,43.0,공격형 MF,0.42,49.5,46.2
0489bb30,Eddie Salcedo,2022,MF,19.0,429.0,Spezia,Serie A,False,62.5,42.2,58.1,22.2,52.7,46.0,공격형 MF,2.1,51.6,48.8
048a1cbc,Raphaël Guerreiro,2018,DF,23.0,547.0,Dortmund,Bundesliga,False,95.7,78.5,93.2,23.9,6.8,38.5,공격형 풀백,2.0,61.3,49.9
048a1cbc,Raphaël Guerreiro,2019,MF,24.0,1527.0,Dortmund,Bundesliga,True,79.6,84.0,92.3,39.6,42.4,69.9,공격형 MF,0.34,78.7,74.3
048a1cbc,Raphaël Guerreiro,2020,DF,25.0,2335.0,Dortmund,Bundesliga,True,91.2,93.3,92.5,46.7,32.8,57.3,공격형 풀백,0.44,73.8,65.6
048a1cbc,Raphaël Guerreiro,2021,DF,26.0,2218.0,Dortmund,Bundesliga,True,95.4,97.5,99.1,40.9,25.3,54.5,공격형 풀백,0.43,74.7,64.6
048a1cbc,Raphaël Guerreiro,2022,DF,27.0,1795.0,Dortmund,Bundesliga,True,83.8,91.7,92.4,45.3,24.9,53.0,공격형 풀백,0.73,70.7,61.8
048a1cbc,Raphaël Guerreiro,2023,DF,28.0,773.0,Dortmund,Bundesliga,True,76.0,92.0,87.1,41.8,34.0,54.9,공격형 풀백,0.62,70.0,62.4
04965583,Aleix Vidal,2018,MF,27.0,460.0,Barcelona,La Liga,False,85.2,58.2,63.4,35.5,29.5,54.4,공격형 MF,1.25,64.1,59.2
04965583,Aleix Vidal,2019,DF,28.0,528.0,Sevilla,La Liga,False,71.3,86.1,97.8,23.0,24.1,45.9,공격형 풀백,1.44,65.7,55.8
04965583,Aleix Vidal,2020,MF,29.0,2165.0,Alavés,La Liga,True,60.7,40.7,71.6,31.0,25.0,45.6,딥 플레이메이커,0.43,44.7,45.2
04965583,Aleix Vidal,2021,DF,30.0,595.0,Sevilla,La Liga,False,37.0,84.0,88.4,46.0,53.9,60.5,공격형 풀백,0.36,68.7,64.6
04965583,Aleix Vidal,2022,DF,31.0,1901.0,Espanyol,La Liga,True,60.1,59.4,85.7,29.5,32.1,43.6,공격형 풀백,0.98,56.1,49.8
04965583,Aleix Vidal,2023,MF,33.0,328.0,Espanyol,La Liga,False,22.9,24.2,28.7,23.4,33.0,26.1,볼 운반형,0.3,25.7,25.9
049751d7,András Schäfer,2022,MF,22.0,239.0,Union Berlin,Bundesliga,False,84.0,45.6,61.2,35.3,51.1,53.2,수비형 파괴자,0.31,48.5,50.8
049751d7,András Schäfer,2023,MF,23.0,702.0,Union Berlin,Bundesliga,True,30.8,35.6,20.4,19.6,65.7,33.1,볼 운반형,1.13,32.7,32.9
0497a545,Francesco Verde,2019,FW,19.0,12.0,Cagliari,Serie A,False,17.2,6.9,0.9,35.0,71.2,19.1,연결형 공격수,4.23,14.8,17.0
04981123,Filip Malbašić,2021,FW,27.0,860.0,Cádiz,La Liga,True,12.0,35.4,20.7,26.4,49.9,23.7,돌파형 윙어,1.13,26.9,25.3
04989945,Simone Muratore,2020,MF,21.0,165.0,Juventus,Serie A,False,40.2,55.8,65.1,71.0,29.0,54.4,딥 플레이메이커,0.47,57.1,55.8
04a65a8f,Markel Bergara,2018,MF,31.0,1463.0,Getafe,La Liga,True,58.5,10.2,11.7,38.3,61.1,31.0,수비형 파괴자,0.75,45.2,38.1
04a65a8f,Markel Bergara,2019,MF,32.0,53.0,Getafe,La Liga,False,22.3,36.0,24.4,23.4,77.6,35.4,수비형 파괴자,0.86,52.4,43.9
04a65a8f,Markel Bergara,2020,MF,33.0,72.0,Getafe,La Liga,False,37.7,17.8,19.3,37.0,59.1,31.1,공격형 MF,1.73,28.2,29.6
04b40c58,Nicolò Bertola,2022,MF,18.0,35.0,Spezia,Serie A,False,34.9,13.9,2.3,25.4,66.5,24.9,수비형 파괴자,3.82,43.5,34.2
04bb2b06,Ibrahima Koné,2022,FW,22.0,732.0,Lorient,Ligue 1,True,66.6,24.7,63.0,30.9,46.2,51.9,연결형 공격수,1.76,50.6,51.2
04bb2b06,Ibrahima Koné,2023,FW,23.0,298.0,Lorient,Ligue 1,False,26.4,35.5,8.2,6.7,60.8,26.1,타겟맨,0.41,32.1,29.1
04c11885,Marvin Bakalorz,2018,MF,27.0,2055.0,Hannover 96,Bundesliga,True,37.3,24.9,29.0,23.9,68.3,33.9,볼 운반형,0.14,31.2,32.6
04c11885,Marvin Bakalorz,2019,MF,28.0,1470.0,Hannover 96,Bundesliga,True,24.5,17.2,17.1,29.7,61.0,27.4,딥 플레이메이커,0.1,27.2,27.3
04df29a5,Lorenzo Colombo,2020,FW,17.0,9.0,Milan,Serie A,False,17.1,54.3,1.2,35.7,28.9,24.4,타겟맨,0.68,24.0,24.2
04df29a5,Lorenzo Colombo,2021,FW,18.0,94.0,Milan,Serie A,False,49.6,20.5,27.0,17.3,64.1,37.5,박스 포처,1.0,41.5,39.5
04df29a5,Lorenzo Colombo,2023,FW,20.0,246.0,Lecce,Serie A,False,31.9,21.6,3.5,26.6,56.7,26.1,타겟맨,1.08,33.7,29.9
04e17fd5,Youssef En-Nesyri,2018,FW,20.0,1596.0,Málaga,La Liga,True,31.7,30.3,15.4,18.6,64.3,30.1,돌파형 윙어,0.41,29.7,29.9
04e17fd5,Youssef En-Nesyri,2019,FW,21.0,2106.0,Leganés,La Liga,True,50.4,45.3,11.7,9.3,56.9,38.2,박스 포처,0.02,40.6,39.4
04e17fd5,Youssef En-Nesyri,2020,FW,22.0,2181.0,Leganés / Sevilla,La Liga,True,46.9,25.2,16.6,21.5,56.3,34.9,타겟맨,0.24,41.5,38.2
04e17fd5,Youssef En-Nesyri,2021,FW,23.0,2311.0,Sevilla,La Liga,True,70.7,16.9,18.3,32.7,60.4,44.6,박스 포처,0.75,52.6,48.6
04e17fd5,Youssef En-Nesyri,2022,FW,24.0,1277.0,Sevilla,La Liga,True,49.3,13.6,13.1,43.5,54.0,34.8,박스 포처,0.7,40.2,37.5
04e17fd5,Youssef En-Nesyri,2023,FW,25.0,294.0,Sevilla,La Liga,False,48.4,28.0,25.9,6.7,44.2,35.2,타겟맨,0.88,38.9,37.0
04e195ee,Indiana Vassilev,2020,FW,18.0,51.0,Aston Villa,Premier League,False,5.3,27.0,6.5,46.3,24.6,15.9,돌파형 윙어,0.6,17.2,16.6
04e531b6,Pablo Torre,2023,FW,19.0,14.0,Barcelona,La Liga,False,19.9,10.8,3.5,2.8,30.5,14.1,돌파형 윙어,2.21,12.8,13.4
0512a60a,Ismaël Doukouré,2022,DF,18.0,17.0,Strasbourg,Ligue 1,False,31.4,1.4,8.8,47.5,44.7,32.5,스토퍼,6.35,40.0,36.2
0512a60a,Ismaël Doukouré,2023,DF,19.0,409.0,Strasbourg,Ligue 1,False,51.0,52.4,34.6,52.7,32.6,42.7,빌드업 수비수,0.27,46.6,44.7
0515a4cb,Christophe Kerbrat,2018,DF,30.0,3320.0,Guingamp,Ligue 1,True,31.1,42.1,18.8,58.8,45.2,44.6,빌드업 수비수,0.1,44.8,44.7
0515a4cb,Christophe Kerbrat,2019,DF,31.0,2095.0,Guingamp,Ligue 1,True,20.0,21.9,16.3,42.9,51.1,38.2,스토퍼,0.85,44.5,41.4
05384ea1,Michel,2018,DF,27.0,2130.0,Las Palmas,La Liga,True,42.1,51.6,65.8,40.3,34.5,42.9,공격형 풀백,1.08,49.1,46.0
05439de2,David Alaba,2018,DF,25.0,1551.0,Bayern Munich,Bundesliga,True,82.9,86.6,89.5,49.7,36.3,57.4,공격형 풀백,0.93,71.4,64.4
05439de2,David Alaba,2019,DF,26.0,2530.0,Bayern Munich,Bundesliga,True,84.7,86.9,90.5,42.9,22.7,50.5,공격형 풀백,0.57,68.1,59.3
05439de2,David Alaba,2020,DF,27.0,2498.0,Bayern Munich,Bundesliga,True,59.5,73.5,61.7,70.6,28.0,52.7,빌드업 수비수,1.63,61.7,57.2
05439de2,David Alaba,2021,DF,28.0,2675.0,Bayern Munich,Bundesliga,True,68.3,82.1,80.3,41.7,33.0,51.5,빌드업 수비수,1.02,59.3,55.4
05439de2,David Alaba,2022,DF,29.0,2642.0,Real Madrid,La Liga,True,69.9,73.3,73.0,58.4,24.0,49.6,빌드업 수비수,1.08,58.7,54.2
05439de2,David Alaba,2023,DF,30.0,985.0,Real Madrid,La Liga,True,67.1,51.0,74.4,51.0,16.9,40.5,빌드업 수비수,0.47,47.3,43.9
054849d2,Iago,2020,DF,22.0,674.0,Augsburg,Bundesliga,True,73.7,19.1,39.7,20.4,53.9,38.2,공격형 풀백,0.27,36.9,37.6
054849d2,Iago,2021,DF,23.0,1560.0,Augsburg,Bundesliga,True,65.1,41.9,77.7,26.4,45.7,44.3,공격형 풀백,0.6,51.6,48.0
054849d2,Iago,2022,DF,24.0,2174.0,Augsburg,Bundesliga,True,71.4,67.3,90.7,21.8,44.4,49.3,공격형 풀백,1.36,62.2,55.8
054849d2,Iago,2023,DF,25.0,823.0,Augsburg,Bundesliga,True,58.6,61.1,79.1,14.7,31.5,39.3,공격형 풀백,0.44,52.5,45.9
0557ff4f,Danilo Barbosa,2019,MF,22.0,1548.0,Nice,Ligue 1,True,47.7,43.2,22.3,40.3,54.7,40.8,볼 운반형,0.51,40.2,40.5
0557ff4f,Danilo Barbosa,2020,DF,23.0,1122.0,Nice,Ligue 1,True,47.1,71.0,57.0,54.4,41.7,52.5,빌드업 수비수,0.66,57.5,55.0
0557ff4f,Danilo Barbosa,2021,DF,24.0,250.0,Nice,Ligue 1,False,52.3,56.4,41.3,45.3,51.2,49.8,빌드업 수비수,0.67,50.3,50.0
0557ff4f,Danilo Barbosa,2022,DF,25.0,90.0,Nice,Ligue 1,False,31.4,2.8,8.8,30.9,70.8,39.0,스토퍼,5.01,51.6,45.3
056269d7,Óscar Mingueza,2021,DF,21.0,1901.0,Barcelona,La Liga,True,70.9,64.9,62.0,51.4,36.2,50.1,빌드업 수비수,0.55,55.1,52.6
056269d7,Óscar Mingueza,2022,DF,22.0,894.0,Barcelona,La Liga,True,49.5,66.8,69.5,45.7,42.8,51.3,빌드업 수비수,0.23,55.1,53.2
056269d7,Óscar Mingueza,2023,DF,23.0,298.0,Celta Vigo,La Liga,False,65.4,57.0,56.9,33.3,49.2,48.4,빌드업 수비수,0.69,48.7,48.6
0562b7f1,Odsonne Édouard,2022,FW,23.0,1564.0,Crystal Palace,Premier League,True,57.8,61.5,44.5,28.9,63.5,53.6,돌파형 윙어,0.14,54.9,54.2
0562b7f1,Odsonne Édouard,2023,FW,24.0,761.0,Crystal Palace,Premier League,True,40.5,29.4,49.8,41.5,69.9,43.2,연결형 공격수,1.26,43.2,43.2
056d2d95,Christopher Trimmel,2020,DF,32.0,2863.0,Union Berlin,Bundesliga,True,46.2,38.8,86.9,31.7,47.7,45.8,공격형 풀백,0.69,52.3,49.0
056d2d95,Christopher Trimmel,2021,DF,33.0,2572.0,Union Berlin,Bundesliga,True,49.2,43.9,93.6,31.7,46.8,47.2,공격형 풀백,0.49,55.6,51.4
